id;start;end;time;activity
140;945;950;5;32
140;950;960;10;122
140;960;960;5;54
140;960;970;10;121
140;970;980;10;64
140;980;985;5;121
140;985;1050;65;1
140;1050;1050;5;121
140;1050;1055;5;31
140;1055;1060;5;121
140;1060;1740;595;1
141;240;720;480;1
141;720;735;15;121
141;735;750;15;61
141;750;765;15;121
141;765;1020;255;11
141;1020;1050;30;121
141;1050;1155;105;54
141;1155;1170;15;121
141;1170;1740;510;1
142;240;480;240;1
142;480;505;25;111
142;505;1020;515;11
142;1020;1045;25;111
142;1045;1740;635;1
143;240;360;120;1
143;360;405;45;131
143;405;870;465;11
143;870;890;20;131
143;890;1740;790;1
144;240;840;600;1
144;840;860;20;100
144;860;990;130;33
144;990;1020;30;100
144;1020;1740;660;1
145;240;465;225;1
145;465;495;30;121
145;495;1065;570;11
145;1065;1100;35;121
145;1100;1740;580;1
146;240;510;270;1
146;510;520;10;121
146;520;735;215;11
146;735;750;15;121
146;750;795;45;1
146;795;810;15;121
146;810;1080;270;11
146;1080;1095;15;121
146;1095;1740;585;1
147;240;420;180;1
147;420;460;40;131
147;460;735;275;25
147;735;760;25;131
147;760;1740;920;1
148;240;530;290;1
148;530;540;10;100
148;540;720;180;25
148;720;730;10;100
148;730;1740;950;1
149;240;480;240;1
149;480;525;45;131
149;525;615;90;25
149;615;660;45;100
149;660;680;20;53
149;680;705;25;133
149;705;885;180;1
149;885;910;25;131
149;910;960;50;25
149;960;980;20;133
149;980;1740;700;1
150;240;495;255;1
150;495;515;20;121
150;515;740;225;11
150;740;755;15;122
150;755;840;85;53
150;840;850;10;122
150;850;960;110;11
150;960;985;25;121
150;985;1115;130;13
150;1115;1140;25;121
150;1140;1740;540;1
151;240;540;300;1
151;540;555;15;121
151;555;565;10;61
151;565;570;5;121
151;570;1050;480;11
151;1050;1055;5;121
151;1055;1080;25;64
151;1080;1100;20;121
151;1100;1740;580;1
152;240;360;120;1
152;360;375;15;121
152;375;810;435;11
152;810;840;30;121
152;840;1740;840;1
153;240;960;720;1
153;960;975;15;122
153;975;980;5;33
153;980;980;5;100
153;980;985;5;33
153;985;1000;15;122
153;1000;1740;675;1
154;240;960;720;1
154;960;970;10;181
154;970;990;20;33
154;990;1015;25;181
154;1015;1740;665;1
155;240;900;660;1
155;900;930;30;100
155;930;930;5;52
155;930;960;30;100
155;960;1740;715;1
156;240;495;255;1
156;495;510;15;121
156;510;705;195;11
156;705;720;15;121
156;720;725;5;13
156;725;750;25;121
156;750;820;70;1
156;820;840;20;121
156;840;1140;300;11
156;1140;1160;20;121
156;1160;1740;520;1
157;240;960;720;1
157;960;975;15;121
157;975;1010;35;33
157;1010;1025;15;121
157;1025;1740;655;1
158;240;960;720;1
158;960;1050;90;100
158;1050;1050;5;52
158;1050;1140;90;100
158;1140;1145;5;33
158;1145;1170;25;100
158;1170;1740;505;1
159;240;510;270;1
159;510;515;5;121
159;515;515;5;61
159;515;570;55;121
159;570;825;255;11
159;825;830;5;121
159;830;860;30;13
159;860;865;5;121
159;865;1170;305;11
159;1170;1210;40;121
159;1210;1740;465;1
160;240;500;260;1
160;500;510;10;100
160;510;525;15;61
160;525;545;20;131
160;545;750;205;11
160;750;755;5;100
160;755;760;5;33
160;760;765;5;100
160;765;1150;385;11
160;1150;1185;35;131
160;1185;1740;495;1
161;240;530;290;1
161;530;535;5;100
161;535;720;185;25
161;720;725;5;100
161;725;930;205;1
161;930;940;10;100
161;940;1050;110;29
161;1050;1075;25;100
161;1075;1110;35;41
161;1110;1140;30;100
161;1140;1160;20;1
161;1160;1165;5;100
161;1165;1175;10;32
161;1175;1180;5;100
161;1180;1740;500;1
162;240;360;120;1
162;360;380;20;111
162;380;890;510;11
162;890;910;20;111
162;910;1740;770;1
163;240;605;365;1
163;605;610;5;100
163;610;735;125;25
163;735;735;5;100
163;735;780;45;53
163;780;785;5;100
163;785;815;30;1
163;815;820;5;100
163;820;1020;200;25
163;1020;1025;5;100
163;1025;1030;5;33
163;1030;1030;5;100
163;1030;1050;20;32
163;1050;1055;5;100
163;1055;1740;615;1
164;240;510;270;1
164;510;515;5;121
164;515;515;5;61
164;515;615;100;121
164;615;810;195;29
164;810;870;60;121
164;870;1060;190;29
164;1060;1160;100;121
164;1160;1200;40;1
164;1200;1205;5;100
164;1205;1215;10;33
164;1215;1220;5;100
164;1220;1740;455;1
165;240;510;270;1
165;510;515;5;122
165;515;630;115;29
165;630;630;5;100
165;630;635;5;53
165;635;645;10;100
165;645;940;295;29
165;940;950;10;100
165;950;1740;725;1
166;240;510;270;1
166;510;530;20;121
166;530;555;25;42
166;555;580;15;133
166;555;580;10;131
166;580;990;410;1
166;990;1010;10;131
166;990;1010;10;133
166;1010;1040;30;42
166;1040;1055;15;121
166;1055;1740;625;1
167;240;480;240;1
167;480;510;30;121
167;510;750;240;13
167;750;755;5;121
167;755;795;40;53
167;795;815;20;121
167;815;1095;280;13
167;1095;1125;30;121
167;1125;1130;5;1
167;1130;1140;10;110
167;1140;1290;150;51
167;1290;1310;20;100
167;1310;1740;370;1
168;240;690;450;1
168;690;710;20;100
168;710;755;45;34
168;755;775;20;100
168;775;1740;905;1
169;240;1080;840;1
169;1080;1090;10;122
169;1090;1125;35;32
169;1125;1130;5;122
169;1130;1140;10;33
169;1140;1150;10;122
169;1150;1740;530;1
170;240;725;485;1
170;725;745;20;121
170;745;755;10;64
170;755;775;20;121
170;775;990;215;1
170;990;1005;15;100
170;1005;1145;140;51
170;1145;1165;20;131
170;1165;1740;515;1
171;240;510;270;1
171;510;530;20;100
171;530;775;245;11
171;775;785;10;100
171;785;785;5;33
171;785;800;15;100
171;800;800;5;52
171;800;815;15;100
171;815;1075;260;11
171;1075;1085;10;100
171;1085;1085;5;33
171;1085;1115;30;100
171;1115;1740;550;1
172;240;570;330;1
172;570;585;15;111
172;585;780;195;11
172;780;785;5;100
172;785;820;35;53
172;820;825;5;100
172;825;835;10;53
172;835;840;5;100
172;840;840;5;33
172;840;845;5;100
172;845;915;70;11
172;915;930;15;111
172;930;990;60;41
172;990;990;5;100
172;990;995;5;42
172;995;1000;5;111
172;1000;1740;670;1
173;240;465;225;1
173;465;475;10;100
173;475;1080;605;24
173;1080;1090;10;100
173;1090;1740;590;1
174;240;460;220;1
174;460;480;20;100
174;480;1025;545;23
174;1025;1050;25;100
174;1050;1070;20;1
174;1070;1070;5;100
174;1070;1070;5;33
174;1070;1075;5;100
174;1075;1740;595;1
175;240;600;360;1
175;600;620;20;100
175;620;630;10;33
175;630;630;5;100
175;630;640;10;33
175;640;645;5;100
175;645;660;15;33
175;660;670;10;100
175;670;675;5;33
175;675;695;20;100
175;695;930;235;1
175;930;970;40;100
175;970;970;5;52
175;970;1005;35;100
175;1005;1740;665;1
176;240;540;300;1
176;540;555;15;100
176;555;570;15;41
176;570;580;10;100
176;580;585;5;33
176;585;590;5;100
176;590;620;30;33
176;620;630;10;100
176;630;1020;390;1
176;1020;1035;15;131
176;1035;1120;85;51
176;1120;1145;25;122
176;1145;1740;535;1
177;240;420;180;1
177;420;510;90;121
177;510;750;240;13
177;750;750;5;100
177;750;810;60;53
177;810;820;10;100
177;820;820;5;52
177;820;830;10;100
177;830;1080;250;13
177;1080;1110;30;121
177;1110;1740;560;54
178;240;580;340;1
178;580;590;10;100
178;590;660;70;51
178;660;675;15;100
178;675;895;220;1
178;895;905;10;100
178;905;1035;130;51
178;1035;1045;10;100
178;1045;1740;635;1
179;240;600;360;1
179;600;610;10;121
179;610;625;15;42
179;625;645;20;131
179;645;650;5;32
179;650;665;15;100
179;665;1740;1015;1
180;240;450;210;1
180;450;465;15;111
180;465;470;5;33
180;470;480;10;111
180;480;1100;620;11
180;1100;1120;20;111
180;1120;1130;10;33
180;1130;1140;10;111
180;1140;1740;540;1
181;240;460;220;1
181;460;480;20;131
181;480;930;450;23
181;930;960;30;131
181;960;1740;720;1
182;240;525;285;1
182;525;560;35;100
182;560;560;5;52
182;560;595;35;100
182;595;1740;1080;1
183;240;720;480;1
183;720;745;25;100
183;745;745;5;52
183;745;765;20;100
183;765;1080;315;1
183;1080;1095;15;121
183;1095;1305;210;51
183;1305;1320;15;121
183;1320;1740;355;1
184;240;490;250;1
184;490;500;10;121
184;500;510;10;61
184;510;515;5;121
184;515;525;10;61
184;525;540;15;121
184;540;600;60;61
184;600;605;5;121
184;605;615;10;32
184;615;625;10;121
184;625;720;95;1
184;720;745;15;195
184;720;745;10;122
184;745;820;75;51
184;820;845;5;122
184;820;845;20;195
184;845;1080;235;13
184;1080;1085;5;195
184;1085;1100;15;33
184;1100;1105;5;195
184;1105;1740;575;1
185;240;490;250;1
185;490;500;10;122
185;500;990;490;22
185;990;1000;10;100
185;1000;1010;10;64
185;1010;1030;20;100
185;1030;1740;650;1
186;240;615;375;1
186;615;625;10;121
186;625;705;80;51
186;705;720;15;121
186;720;750;30;34
186;750;755;5;121
186;755;1740;925;1
187;240;555;315;1
187;555;570;15;100
187;570;660;90;51
187;660;675;15;100
187;675;1740;1005;1
188;240;540;300;1
188;540;555;15;121
188;555;1020;465;11
188;1020;1025;5;121
188;1025;1030;5;33
188;1030;1045;15;121
188;1045;1740;635;1
189;240;850;610;1
189;850;870;20;121
189;870;870;5;61
189;870;900;30;121
189;900;1110;210;51
189;1110;1140;30;121
189;1140;1740;535;1
190;240;850;610;1
190;850;875;25;122
190;875;960;85;51
190;960;970;10;100
190;970;990;20;31
190;990;995;5;100
190;995;1020;25;31
190;1020;1060;40;131
190;1060;1740;620;1
191;240;480;240;1
191;480;495;15;121
191;495;1020;525;11
191;1020;1030;10;121
191;1030;1740;650;1
192;240;480;240;1
192;480;490;10;100
192;490;510;20;61
192;510;520;10;100
192;520;980;460;1
192;980;990;10;100
192;990;990;5;64
192;990;1010;20;100
192;1010;1740;665;1
193;240;480;240;1
193;480;490;10;100
193;490;990;500;22
193;990;1010;20;100
193;1010;1740;670;1
194;240;480;240;1
194;480;490;10;100
194;490;990;500;22
194;990;1010;20;100
194;1010;1740;670;1
195;240;545;305;1
195;545;555;10;121
195;555;840;285;11
195;840;850;10;100
195;850;910;60;53
195;910;915;5;100
195;915;925;10;53
195;925;945;20;121
195;945;975;30;1
195;975;985;10;121
195;985;1230;245;11
195;1230;1235;5;121
195;1235;1740;445;1
196;240;465;225;1
196;465;475;10;121
196;475;1170;695;11
196;1170;1175;5;121
196;1175;1740;505;1
197;240;900;660;1
197;900;910;10;100
197;910;975;65;42
197;975;985;10;100
197;985;1740;695;1
198;240;400;160;1
198;400;500;100;122
198;500;1175;675;11
198;1175;1265;90;122
198;1265;1740;415;1
199;240;420;180;1
199;420;435;15;100
199;435;705;270;25
199;705;720;15;100
199;720;765;45;53
199;765;780;15;100
199;780;1350;570;25
199;1350;1365;15;100
199;1365;1740;315;1
200;240;630;390;1
200;630;635;5;100
200;635;645;10;33
200;645;650;5;100
200;650;900;250;1
200;900;945;45;100
200;945;945;5;52
200;945;990;45;100
200;990;1740;685;1
201;240;450;210;1
201;450;460;10;121
201;460;600;140;11
201;600;615;15;100
201;615;620;5;13
201;620;635;15;100
201;635;635;5;13
201;635;650;15;100
201;650;810;160;11
201;810;825;15;121
201;825;1740;850;1
202;240;480;240;1
202;480;485;5;111
202;485;750;265;13
202;750;755;5;111
202;755;840;85;1
202;840;845;5;111
202;845;1140;295;13
202;1140;1145;5;111
202;1145;1740;535;1
203;240;510;270;1
203;510;510;5;111
203;510;810;300;22
203;810;820;10;100
203;820;930;110;26
203;930;940;10;100
203;940;1020;80;22
203;1020;1020;5;122
203;1020;1740;650;1
204;240;510;270;1
204;510;530;20;121
204;530;630;100;51
204;630;650;20;121
204;650;690;40;32
204;690;710;20;121
204;710;900;190;1
204;900;905;5;100
204;905;905;5;33
204;905;910;5;100
204;910;930;20;32
204;930;930;5;100
204;930;950;20;33
204;950;960;10;100
204;960;990;30;1
204;990;1000;10;100
204;1000;1070;70;54
204;1070;1080;10;100
204;1080;1740;590;1
205;240;465;225;1
205;465;505;40;131
205;505;1200;695;25
205;1200;1260;60;131
205;1260;1740;420;1
206;240;465;225;1
206;465;490;25;131
206;490;570;80;32
206;570;605;35;131
206;605;790;185;1
206;790;825;35;131
206;825;850;25;33
206;850;870;20;131
206;870;1740;810;1
207;240;870;630;1
207;870;890;20;100
207;890;910;20;32
207;910;930;20;100
207;930;1740;750;1
208;240;660;420;1
208;660;670;10;100
208;670;685;15;33
208;685;705;20;100
208;705;1740;975;1
209;240;555;315;1
209;555;570;15;100
209;570;630;60;34
209;630;645;15;100
209;645;1740;1035;1
210;240;480;240;1
210;480;500;20;131
210;500;1140;640;25
210;1140;1170;30;100
210;1170;1740;510;1
211;240;660;420;1
211;660;685;25;133
211;685;840;155;11
211;840;870;30;133
211;870;945;75;1
211;945;970;25;133
211;970;1125;155;11
211;1125;1155;30;133
211;1155;1215;60;51
211;1215;1235;20;133
211;1235;1740;445;1
212;240;510;270;1
212;510;525;15;111
212;525;735;210;11
212;735;740;5;100
212;740;780;40;53
212;780;785;5;100
212;785;1160;375;11
212;1160;1175;15;111
212;1175;1740;505;1
213;240;470;230;1
213;470;475;5;100
213;475;1020;545;23
213;1020;1030;10;100
213;1030;1110;80;1
213;1110;1120;10;100
213;1120;1120;5;52
213;1120;1130;10;100
213;1130;1740;545;1
214;240;470;230;1
214;470;475;5;100
214;475;490;15;23
214;490;495;5;100
214;495;510;15;1
214;510;525;15;100
214;525;525;5;52
214;525;540;15;100
214;540;600;60;1
214;600;605;5;100
214;605;955;350;23
214;955;960;5;100
214;960;1740;715;1
215;240;525;285;1
215;525;565;40;121
215;565;665;100;91
215;665;700;35;121
215;700;975;275;1
215;975;1005;30;100
215;1005;1040;35;41
215;1040;1050;10;100
215;1050;1110;60;54
215;1110;1125;15;100
215;1125;1140;15;33
215;1140;1150;10;100
215;1150;1160;10;32
215;1160;1175;15;100
215;1175;1190;15;32
215;1190;1205;15;100
215;1205;1740;475;1
216;240;600;360;1
216;600;605;5;100
216;605;620;15;32
216;620;625;5;100
216;625;1740;1055;1
217;240;540;300;1
217;540;545;5;100
217;545;660;115;51
217;660;675;15;100
217;675;720;45;32
217;720;735;15;100
217;735;780;45;53
217;780;810;30;100
217;810;870;60;1
217;870;875;5;100
217;875;935;60;51
217;935;940;5;100
217;940;1740;740;1
218;240;500;260;1
218;500;530;20;131
218;500;530;10;111
218;530;1095;565;11
218;1095;1130;15;110
218;1095;1130;20;131
218;1130;1160;30;1
218;1160;1175;15;111
218;1175;1300;125;51
218;1300;1310;10;111
218;1310;1370;60;53
218;1370;1380;10;111
218;1380;1740;300;1
219;240;630;390;1
219;630;645;15;100
219;645;650;5;33
219;650;665;15;100
219;665;1740;1015;1
220;240;660;420;1
220;660;665;5;100
220;665;680;15;33
220;680;685;5;100
220;685;1050;365;1
220;1050;1080;30;121
220;1080;1110;30;61
220;1110;1130;20;121
220;1130;1740;550;1
221;240;520;280;1
221;520;535;15;121
221;535;1050;515;11
221;1050;1080;30;121
221;1080;1740;600;1
222;240;505;265;1
222;505;550;45;121
222;550;565;15;35
222;565;585;20;121
222;585;1095;510;11
222;1095;1110;15;121
222;1110;1740;570;1
223;240;450;210;1
223;450;475;25;121
223;475;475;5;61
223;475;480;5;121
223;480;720;240;25
223;720;730;10;100
223;730;800;70;53
223;800;830;30;110
223;830;1740;845;1
224;240;450;210;1
224;450;475;25;122
224;475;720;245;25
224;720;730;10;100
224;730;800;70;53
224;800;810;10;100
224;810;1065;255;25
224;1065;1085;20;121
224;1085;1740;595;1
225;240;480;240;1
225;480;485;5;100
225;485;490;5;33
225;490;495;5;100
225;495;570;75;1
225;570;580;10;100
225;580;590;10;41
225;590;600;10;100
225;600;1740;1080;1
226;240;510;270;1
226;510;525;15;100
226;525;1080;555;11
226;1080;1095;15;100
226;1095;1740;585;1
227;240;690;450;1
227;690;700;10;100
227;700;730;30;32
227;730;750;20;131
227;750;930;180;1
227;930;940;10;100
227;940;940;5;52
227;940;950;10;100
227;950;980;30;33
227;980;990;10;100
227;990;990;5;52
227;990;1000;10;100
227;1000;1740;670;1
228;240;490;250;1
228;490;495;5;100
228;495;730;235;24
228;730;735;5;100
228;735;800;65;1
228;800;805;5;100
228;805;870;65;24
228;870;875;5;100
228;875;900;25;1
228;900;915;15;122
228;915;1140;225;31
228;1140;1155;15;122
228;1155;1740;525;1
229;240;540;300;1
229;540;545;5;100
229;545;750;205;23
229;750;755;5;100
229;755;900;145;1
229;900;915;15;122
229;915;1140;225;31
229;1140;1155;15;122
229;1155;1740;525;1
230;240;540;300;1
230;540;555;15;100
230;555;570;15;61
230;570;585;15;131
230;585;655;70;42
230;655;675;20;131
230;675;690;15;64
230;690;705;15;100
230;705;720;15;1
230;720;735;15;131
230;735;1100;365;11
230;1100;1135;35;131
230;1135;1740;545;1
231;240;540;300;1
231;540;555;15;100
231;555;570;15;61
231;570;585;15;131
231;585;655;70;42
231;655;675;20;131
231;675;690;15;64
231;690;705;15;100
231;705;1740;975;1
232;240;540;300;1
232;540;545;5;100
232;545;1140;595;11
232;1140;1145;5;100
232;1145;1740;535;1
233;240;330;90;1
233;330;345;15;131
233;345;420;75;13
233;420;430;10;100
233;430;490;60;13
233;490;500;10;131
233;500;570;70;13
233;570;585;15;131
233;585;660;75;1
233;660;665;5;100
233;665;680;15;33
233;680;685;5;100
233;685;840;155;1
233;840;875;35;131
233;875;875;5;52
233;875;910;35;131
233;910;1740;765;1
234;240;660;420;1
234;660;665;5;100
234;665;680;15;33
234;680;685;5;100
234;685;795;110;1
234;795;820;10;131
234;795;820;15;133
234;820;1210;390;25
234;1210;1240;30;133
234;1240;1740;440;1
235;240;495;255;1
235;495;540;45;161
235;540;810;270;41
235;810;840;30;161
235;840;1020;180;1
235;1020;1050;30;122
235;1050;1060;10;33
235;1060;1070;10;122
235;1070;1085;15;32
235;1085;1100;15;122
235;1100;1200;100;1
235;1200;1210;10;100
235;1210;1210;5;52
235;1210;1215;5;100
235;1215;1740;460;1
236;240;1020;780;1
236;1020;1050;30;121
236;1050;1060;10;33
236;1060;1070;10;121
236;1070;1085;15;32
236;1085;1100;15;121
236;1100;1740;580;1
237;240;585;345;1
237;585;600;15;122
237;600;720;120;51
237;720;735;15;122
237;735;840;105;1
237;840;855;15;121
237;855;1005;150;51
237;1005;1020;15;121
237;1020;1740;660;1
238;240;930;690;1
238;930;950;20;131
238;950;965;15;42
238;965;990;25;131
238;990;1740;690;1
239;240;465;225;1
239;465;495;30;121
239;495;755;260;11
239;755;760;5;100
239;760;765;5;33
239;765;770;5;100
239;770;1230;460;11
239;1230;1260;30;121
239;1260;1740;420;1
240;240;510;270;1
240;510;525;15;111
240;525;1050;525;11
240;1050;1060;10;111
240;1060;1065;5;33
240;1065;1070;5;111
240;1070;1155;85;53
240;1155;1160;5;111
240;1160;1740;520;1
241;240;555;315;1
241;555;570;15;100
241;570;600;30;54
241;600;660;60;122
241;660;750;90;51
241;750;760;10;122
241;760;870;110;53
241;870;930;60;122
241;930;990;60;1
241;990;995;5;100
241;995;1030;35;33
241;1030;1035;5;100
241;1035;1740;645;1
242;240;510;270;1
242;510;530;20;100
242;530;720;190;25
242;720;740;20;100
242;740;930;190;1
242;930;950;20;100
242;950;1080;130;25
242;1080;1100;20;100
242;1100;1740;580;1
243;240;930;690;1
243;930;950;20;100
243;950;1140;190;25
243;1140;1155;15;100
243;1155;1740;525;1
244;240;510;270;2
244;510;540;30;121
244;540;645;105;13
244;645;720;75;121
244;720;810;90;53
244;810;815;5;100
244;815;1080;265;13
244;1080;1185;105;121
244;1185;1200;15;1
244;1200;1200;5;100
244;1200;1205;5;32
244;1205;1210;5;100
244;1210;1740;465;1
245;240;580;340;1
245;580;595;15;121
245;595;1080;485;11
245;1080;1105;25;121
245;1105;1740;575;1
246;240;485;245;1
246;485;505;20;111
246;505;995;490;11
246;995;1005;10;111
246;1005;1025;20;1
246;1025;1035;10;115
246;1035;1080;45;51
246;1080;1095;15;115
246;1095;1740;585;1
247;240;1020;780;1
247;1020;1030;10;100
247;1030;1035;5;33
247;1035;1045;10;100
247;1045;1740;635;1
248;240;420;180;54
248;420;520;80;151
248;420;520;20;133
248;520;1020;500;25
248;1020;1055;15;131
248;1020;1055;20;133
248;1055;1095;40;1
248;1095;1105;10;100
248;1105;1125;20;42
248;1125;1135;10;100
248;1135;1740;545;1
249;240;460;220;1
249;460;475;15;131
249;475;680;205;24
249;680;690;10;100
249;690;695;5;32
249;695;700;5;100
249;700;810;110;53
249;810;820;10;100
249;820;1015;195;24
249;1015;1035;20;131
249;1035;1740;645;1
250;240;420;180;1
250;420;570;150;121
250;570;600;30;42
250;600;750;150;121
250;750;960;210;1
250;960;970;10;100
250;970;975;5;33
250;975;985;10;100
250;985;1740;695;1
251;240;445;205;1
